Sentence,Cluster,Coord1,Coord2 
You will probably have to lift up the head part of your mixer to be able to add it all at once.,0,0.516736227699,-1.37433125978
Cover the mixer with a clean kitchen towel and turn it on low speed.,0,0.307694827392,-0.666803426565
Mix until the flour is mostly combined and then increase speed until you no longer see any flecks of flour.,4,-0.233520279463,-0.646209906899
Pour in the chocolate chunks and mix one last time.,4,-0.422569590978,-0.556732358513
"Transfer the dough to the fridge to chill for an hour or up to 2 days.
",0,0.682833252332,-0.524869784418
"Preheat oven to 350 degrees F. Line two baking sheets with parchment paper.
",6,0.83168644655,1.11045683083
"Using a medium cookie scoop, scoop out balls of dough.",6,-0.190201896414,0.107722405268
"If its super chilled, you may need to push some dough into the scoop so its nice and compact and then release the lever.",0,0.176334983288,-1.03277716116
"I like to add all the balls of cookie dough to a sheet of parchment versus scooping dough, as I bake.
",6,0.147338699593,-0.103617092783
"Transfer 6 to 7 balls of dough onto the prepared baking sheet, spacing them a part because these do spread.",0,0.367160718668,-0.390061444069
Place in the oven and bake for about 7 to 8 minutes.,1,0.76166066612,-0.233315942471
"If the dough is super cold, it may need up to 10 minutes to bake.",0,0.491396709961,-0.621385678881
They should be light to medium golden brown.,0,0.0329665926987,-0.699998876538
Sprinkle with a few pinches of salt upon exiting the oven.,4,-0.1031579975,0.0383028400358
Allow to cookies to cool on the baking sheet for 5 minutes and then transfer to a cooling rack (they'll be too fragile to move when they exit the oven).,0,0.633538529294,-0.666137879521
"Repeat until youve baked all the cookies.
",0,0.241511930098,-0.529697685459
"To freeze, add the cookie dough balls to a baking sheet and stick in the freezer until very cold, about 20 minutes and then transfer to a freezer-safe plastic bag.
",0,0.276581472734,-0.266074278765
"Preheat your oven to 350 degrees F. Line baking sheets with parchment paper.
",6,0.861620760964,1.08397906825
In the bowl of an electric mixer fitted with the paddle attachment beat the butter until smooth.,4,-0.0716013236717,-0.38341312902
"Add the sugars and beat until light and fluffy, about 2 minutes.",4,-0.114137278521,-0.482536203251
"Scrape down the sides of the bowl.
",0,0.161128658209,-0.487512895397
Add the eggs one at time and mix until well incorporated.,4,-0.128114274507,-0.797917749449
Scrape down the sides of the bowl.,0,0.0629426500676,-0.563710989808
"Add the vanilla and mix for about 30 seconds.
",4,0.0652469737009,-0.39240179992
"With the mixer on low speed, add the flour, baking soda, baking powder and salt.",5,-0.711939082787,0.448483138932
"Mix until combined. 
",4,-0.112009616068,-0.292855077069
"Stir in the chocolate chips.
",3,-0.720839023622,0.101902945236
Scoop inch balls of dough onto the cookie sheet.,6,0.126024693707,0.465990143158
Bake for 12 minutes.,1,1.01702465256,0.327000622983
The cookies are done when the edges are slightly golden brown.,0,-0.0446817847965,-0.75536401425
The top may look a little soft.,0,0.179617496727,-1.33360662135
That's ok!,0,0.540978636513,-1.55134661976
"The cookies will continue to bake a little while they cool.
",0,0.309032620221,-0.852724132332
Place the butter and sugars into a bowl fitted with a paddle attachment and cream on a medium speed until the mixture is light smooth and light.,4,-0.262578836459,-0.386681688004
This should take about 4 minutes.,0,0.890602647942,-1.02741137743
Scrape the bowl using a rubber spatula to make sure everything is mixed evenly.,0,-0.0732060253725,-0.402690805384
Alternatively you can also use a hand mixer.,0,0.344587532366,-0.896724937024
"Combine the vanilla extract and eggs, adding the eggs one at a time, mixing fully after each addition.",4,-0.377032930113,-0.550263514157
"Scrape the bowl again.

",0,0.0688151045169,-0.31560130749
"In a separate bowl combine flour, baking soda, baking powder, and salt.",5,-1.08575445046,0.783211357987
Add to the bowl of butter and eggs and mix until thoroughly combined.,4,-0.647633380149,-0.205406201553
"Add the chopped chocolate last, mixing it well.

",4,-0.475920218199,-0.277508829827
Divide the dough balls into ounce pieces.,6,-0.213803615039,0.197201008152
It should make between 348 depending on how large the dough is portioned.,0,0.383534840501,-0.648312771298
"Bake on a cookie sheet at 350 degrees Fahrenheit for 8-12 minutes, rotating the tray after the first 
In a mixing bowl cream together the butter and sugars until light and pale.
",1,0.24130948476,0.0201498490709
"Add the egg and vanilla extract and beat until well incorporated.
",4,-0.588572650694,-0.38770069337
"Sieve the flour, baking soda and salt into the mixing bowl and mix together with the butter mixture until it forms into a cookie dough.",5,-0.841997981356,0.318386820168
"Fold the chocolate chips through.
",3,-0.254553053961,-0.101998395161
"Roll about tablespoons worth of dough into balls and place on a lined or greased baking sheet.
",6,0.0508509831127,0.26714070693
"Bake the cookies in a 190C | 375F oven for 7-10 minutes or until the edges begin to brown.
",1,0.684644154488,-0.0157748730221
"Leave the cookies to cool on the baking sheet for 5 minutes before transferring to a wire rack.
",0,0.630020568804,-0.384151949483
"To the bowl of a stand mixer fitted with the paddle attachment (or large mixing bowl and electric mixer) combine the butter, sugars, egg, vanilla, and beat on medium-high speed until creamed and well combined, about 4 minutes.
",4,-0.165294985036,-0.191070295513
"Stop, scrape down the sides of the bowl, and add the flour, pudding mix, baking soda, optional salt, and beat on low speed until just combined, about 1 minute.
",4,-0.283083354282,-0.219740193483
"Stop, scrape down the sides of the bowl, and add the chocolate chips, and beat on low speed until just combined, about 30 seconds.
",4,0.0481044849154,-0.649869780167
"Using a large cookie scoop, 1/cup measure, or your hands, form approximately 14 equal-sized mounds of dough, roll into balls, and flatten slightly.",0,0.132524065215,-0.225140319236
"Strategically place a few chocolate chips right on top of each mound of dough by taking chips from the underside and adding them on top.
",0,0.0788102361932,-0.636743710837
"Place mounds on a large plate or tray, cover with plasticwrap, and refrigerate for at least 2 hours, up to 5 days.",0,0.567872482962,-0.433966471481
"Do not bake with unchilled dough because cookies will bake thinner, flatter, and be more prone to spreading.
",0,0.140297978806,-0.264069503673
"Preheat oven to 350F, line a baking sheet with a Silpat or spray with cooking spray.",6,0.542675431287,0.90832347118
"Place dough mounds on baking sheet, spaced at least 2 inches apart (I bake 8 cookies per sheet) and bake for about 11 minutes, or until edges have set and tops are just set, even if slightly undercooked, pale, and glossy in the center; dont overbake.",0,0.431311546643,-0.225085503052
Cookies firm up as they cool.,0,0.123211179615,-0.914818015979
Allow cookies to cool on baking sheet for about 10 minutes before serving.,1,0.514384425432,-0.234041933446
"I let them cool on the baking sheet and dont use a rack.
",0,0.502138540739,-0.618840253037
"Preheat oven to 350F degrees, place oven rack at middle position and line two baking sheets with parchment paper.",6,0.806936821741,0.750969700416
"Set aside.
",0,0.609810114857,-0.610259563771
Melt butter in microwave for 40 seconds until barely melted.,1,-0.0417584568352,0.360977354613
"You want the butter melted but not hot.
",0,-0.21100341617,-0.516428891241
"In large bowl, using hand mixer, or in bowl of stand mixer, combine melted butter, granulated sugar, and brown sugar.",5,-0.893711922935,0.31090651367
Mix on low until creamy.,4,-0.512459552381,-0.311578509861
"Add the vanilla and mix until incorporated.
",4,-0.510144924021,-0.286502844856
"Add the egg and mix ONLY for 10-15 seconds, still on low speed.",0,0.332677009854,-0.634604753736
This is important as overbeating the mixture with the egg will make for a too-stiff batter.,0,0.0274555461292,-0.846007244801
"Turn off the stand mixer or beaters.
",0,0.319937866327,-0.383677997436
"In small bowl or parchment envelope, combine flour, baking soda and salt.
",5,-0.765134456608,0.693215139275
"Add about 1/3 flour mixture and mix on low for just a few seconds, the flour won't be completely mixed in.",4,-0.293242057123,-0.434792741463
"Continue to add flour mixture until fully incorporated and beat, still on low until completely mixed.",4,-0.264047154661,-0.542203920759
"Your cookie dough, at this point, should hold together easily when pressed together, but not be too wet.",0,0.198154111472,-0.963023855324
"If it seems too wet, feel free to add another tablespoon of flour at a time until it resembles photos (I've never had to do this, though).
",0,0.179390253539,-0.984398839796
"Add 1/2 cup semi-sweet chocolate chips and mix on low about 5 seconds, just until mixed throughout.",4,-0.334217653544,-0.167942981225
"If you like a lot of chips in your cookies, add an additional 1/4 cup chips.
",0,-0.0979811306797,-0.442135816109
Cook's note: You can also use a combination of chocolate chips and chocolate chunks.,4,-0.308492091583,-0.479992019695
"If you like really sweet cookies, feel free to use milk chocolate chips.",0,-0.492392731368,-0.697397987367
"I've experimented with milk chocolate, semi-sweet, and bitter chocolate.",3,-0.80461414754,-0.339298221588
"Semi-sweet seems to please everyone.
",0,0.383030633916,-0.993882296441
"Using a 2"" cookie scoop, loosely scoop dough and place 2 1/2"" apart (6 cookies per baking sheet).",6,0.258380782765,0.330326961369
Place one cookie sheet in the oven on middle rack and bake for 9-11 minutes until cookies are poofed and still white.,1,0.480934965334,-0.189928980262
"They will not look done, you might barely see golden color around edges of some cookies.",0,0.177490731736,-1.24050188525
"(I've tested these over and over and with my oven, 10 minutes is exactly perfect.",0,0.503079187885,-0.819415177107
"The cookies become completely poofed and white at about 9 1/2 minutes, an additional 30-45 seconds ensures additional cooking inside while still being soft when cooled.)
",0,0.514522998232,-0.422063139572
Remove cookies from oven and leave on baking sheet for additional 130 minutes.,1,0.556971016186,0.267361141303
"While one baking sheet is cooling, bake the remaining 6 cookies on the second baking sheet in same manner.
",0,0.298488929511,-0.0275743537834
"While the cookies cool, they will kind of sink and darken on the baking sheet.",0,0.114146414877,-0.587547303822
"After 130 minutes, they're set and can be served or stored in an air-tight container for up to 3 days.",0,0.612603284284,-0.910494939207
The cookies are absolutely perfect about 4 hours after cooking.,0,0.399478982829,-0.684460507476
"During this time, the flavors meld perfectly and the softness settles and becomes less ""wet"" and more chewy.
",0,-0.0594955355725,-0.869331208417
"Cream together melted butter and sugars in a large bowl or stand mixer fitted with a paddle attachment. 

",4,-0.417694112899,0.0777849498594
"Add in the vanilla, egg, and egg yolk and beat until light and creamy. 

",4,-0.804718199638,-0.185876994184
"In a separate, medium bowl, whisk together the flour, baking soda, and salt.",5,-0.830715615996,0.363080699828
"Add the flour mixture to the wet ingredients a little at a time, mixing between each addition. 

",4,-0.198837028643,-0.425320080793
"Fold in chocolate chips with a wooden spoon. 

",3,-0.418862733759,0.073026502979
"Cover and chill in the fridge for 1 hour.



",0,0.571254765927,-0.405575699029
"Preheat oven to 325F and measure dough into 1/4 cup-sized balls, place balls on an ungreased cookie sheet at least 3 inches apart.",6,0.433534340147,0.534976720314
Bake for 15 to 17 minutes until the edges are golden brown.,1,0.529537742852,-0.228751238369
"Let the cookies cool on the pan.
",0,0.305934963228,-0.399598870388
Preheat the oven to 350 degrees,2,1.39926822157,1.67193270541
"In a large bowl cream the melted butter, brown sugar and white sugar for 2 minutes.",5,-0.900775500186,0.28938856383
You can use a hand mixer or a stand mixer for this job.,0,0.368306096014,-0.985438414628
Add in the egg and vanilla.,4,-0.830999073921,-0.258782768834
"Mix just until the egg is combined.
",4,-0.183051285904,-0.578497112105
"Add in the flour, baking soda and salt.",5,-1.07466094872,0.608783186275
Mix just until combined.,4,-0.237867574352,-0.700505179747
The dough should be thick and dry.,0,-0.0755864164759,-0.375115050363
It should be sticking to your hands.,0,0.529031823321,-1.41760556154
Add in just enough flour to achieve this.,0,-0.0888026963769,-0.716622476307
"If it sticks just slightly to your fingers that is ok, just not making a mess all over your hands when you roll the dough into cookie balls.
",0,0.204782789429,-1.0245216024
Mix in the chocolate chips either by hand or with a few rounds of your mixer.,4,-0.14486581058,-0.668532764101
Roll the dough into 2 inch cookie balls.,6,0.125085193601,0.382361024616
Place at least 2 inches apart on your baking sheet.,1,0.74970729512,-0.160237098514
Bake for 10-12 minutes or until the edges are slightly browned and the centers look underdone.,1,0.515878841117,-0.256600202349
Leave on the baking sheet for 10 minutes before removing to cool completely.,0,0.601208835982,-0.521729504839
"These cookies will look puffy when they come out of the oven but will settle down as they cool.
",0,0.338355540983,-1.10572916286
"Preheat oven to 37
",2,1.4391415534,1.56377965874
"In stand-up mixer, cream butter, sugar and brown sugar until light and fluffy.",5,-0.831802525873,0.142757111689
Add eggs and vanilla and beat until combined.,4,-0.800738686304,-0.331073393286
Mix in baking soda and salt and gradually add flour.,5,-1.24777582959,0.663238005638
"Stir in chocolate chips.
",3,-0.895146388911,0.415202253637
"Bake on ungreased baking sheet for 9-11 minutes.
",1,0.933552235591,0.917986146166
Preheat oven to 180C / 350F (standard) or 160C/320F (fan / convection).,2,1.30891161728,0.990165797962
"Place oven shelf in the middle of the oven.
",0,0.561382029022,-0.0284831818646
"Line 2 trays with baking / parchment paper.
",6,0.482159808141,0.700157624409
"Whisk the flour, salt and baking soda in a bowl.
",5,-0.971178842314,0.709979779614
Place the butter in a large heatproof bowl.,4,-0.474805272641,0.116893902304
"Microwave until the butter is almost fully melted (25 sec for room temp butter, 40 sec for fridge cold butter on high).
",1,0.255776484983,0.193271229574
Whisk to finish melting the butter.,4,-0.542256130478,0.331918141411
"(Note 2)
Add brown and white sugar, whisk energetically for 15 seconds.
",4,0.0749499980758,0.0452562358365
"Add egg, yolk and vanilla, whisk well for 15 seconds.
",4,-0.436932354811,0.162014529913
"Add flour mixture and mix until flour is almost fully incorporated.

",5,-0.688052856885,0.224054476968
"Add 1 cup chocolate chips, stir to disperse and flour is fully incorporated.",5,-0.672036047957,0.283194888489
"Batter will be quite loose.
",0,0.213153460698,-0.810344854484
Stand for 5 minutes for batter to firm up a bit,0,0.518470836337,-0.717607141663
so it is scoop-able into mounds.,0,0.260502571375,-0.888049351704
"(Note 3)
LARGE COOKIES: Scoop up a level ice cream scoop / 3 tbsp / 1/4 cup (Note 4) and place on baking trays 5cm / 2"" apart - 13 balls.",1,0.393556541808,0.297824789652
"Top with remaining choc chips (these remain on surface once baked = prettier).

",0,0.239342058536,-0.151600132389
SMALL COOKIES (26 - 30):,1,1.02167825118,-0.00136832576304
Scoop up 5 tbsp (heaped tbsp measure),5,-0.262481557988,1.21783517996
OR 1/2 an ice cream scoop (this works well).,4,-0.0126417690813,-0.194694480328
"Place on baking trays 4cm / 75"" apart, top with choc chops.

",6,0.459305976494,0.266077234952
Bake 1 tray at a time.,1,0.780329786109,0.0452256773684
"LARGE COOKIES: Bake for 8 minutes, then rotate the tray and bake for 3 minutes (11 minutes in total).",1,0.745518560785,-0.00978172809578
SMALL COOKIES:,0,0.0648271558877,0.0176224304501
"Bake 6 minutes, turn then bake 3 minutes (9 min total).",1,1.0115188888,0.282399753465
The cookies should be just golden on the edges and pale golden on top.,0,0.0798489515811,-0.815981420033
"They will be slightly puffed up.

",0,0.404442647145,-0.856863239453
Cool on the tray,0,0.56702839313,-0.575665197638
- they finish cooking.,0,0.350171356351,-0.483389844997
They will lose the puffiness while resting.,0,0.283071188894,-1.24258854162
"Dig in and get your cookie fix!
",0,0.374372282267,-0.881643530498
"Preheat the oven to 375 degrees.
",2,1.24805926131,1.26920441752
"Lightly grease (or line with parchment) two baking sheets.
",6,0.331928696291,0.524365775729
"In a large bowl, combine the sugars, butter, shortening, salt, vanilla and almond extracts, vinegar and baking soda..
",5,-1.11321095794,0.500045815801
"Beat until smooth and creamy.
",4,-0.449984530224,-0.514994735025
"Beat in the egg, beating until smooth.
",4,-0.213196826889,-0.664906682405
"Scrape bottom and sides of bowl with a spatula to make sure all is thoroughly combined.
",0,0.0994005668088,-0.537342771905
"Mix in the flour, then the chocolate chips.
",3,-0.726459810571,-0.0424925371487
"Use a spoon or a tablespoon cookie scoop to scoop 1 1/4 "" balls of dough onto prepared baking sheets, leaving 2"" between them on all sides, they'll spread.
",6,0.0562787754788,-0.0291670951545
"Bake cookies for 8-9 minutes, till the edges are chestnut brown and the tops are light golden brown.
",1,0.170586165836,-0.140958714861
"Remove from the oven and cool 'til they're set.
",0,0.610268257885,-0.678699433482
"Move to a baking rack.
",0,0.524834550678,-0.0977782215816
"Repeat with remaining dough.
",6,0.220916587614,0.0987186654549
Preheat oven to 350F.  ,2,1.18170699119,1.51667581836
"In the bowl of a stand mixer, use the paddle attachment to cream together the softened butter and sugars on medium-high speed until light and fluffy, about 3 minutes.  ",4,-0.0883268973438,-0.280093295844
"Add egg and vanilla, and mix until combined, about 1 minute.
",4,-0.364328852173,-0.225595693792
"Add in the flour, cornstarch, baking soda and salt, and beat on medium-low speed until combined.  ",5,-0.534068549595,0.11570604639
(I break the rules and usually just sprinkle these dry ingredients evenly over the top of the dough and then mix them in.  ,4,-0.0815849150569,-0.580931203462
"But if youd like to make sure theyre super evenly mixed, just whisk together the dry ingredients in a separate bowl before adding them to the dough.)
",0,-0.0198996960351,-0.665466071477
"Fold in the chocolate chips by hand until just combined.
",4,-0.104983631829,-0.509509526588
"Shape the dough into balls that are about inch in diameter, and place them on a parchment-covered baking sheet.  ",6,0.295171776577,-0.214858676535
"Chill in the refrigerator for at least 10-20 minutes, or until the dough is chilled through.  ",1,0.561852353629,-0.406943753286
"(This will help prevent the cookies from spreading out too flat when they bake.)
",0,0.426140279891,-0.755438551282
Bake for 10-12 minutes until the edges are just set.,1,0.819767133786,-0.456909113739
The centers may look slightly undercooked.,0,0.229464081169,-0.859455237507
"Cool cookies on the baking sheet for about 5 minutes, then transfer to a wire rack to finish cooling.",0,0.593402212282,-0.295367832965
Serve immediately or store in a sealed container for up to 1 week.,0,0.534705092249,-0.777450349329
"You can also freeze the cookies for up to 4 months.
",0,0.56437500544,-0.830565736581
"In a large bowl of a stand mixer, cream together the butter, brown sugar and sugar with a paddle attachment until creamy, about 1 minute.",4,-0.509019279495,-0.153573816773
"Add in the egg and egg yolk, plus the vanilla and beat to combine.",4,-0.718178669239,-0.278323446211
"Add in the espresso powder, soda, cornstarch, salt and flour and beat until a soft dough forms.",5,-0.947556724783,0.220102026876
"Fold in the chocolate chips.
",3,-0.346698953105,-0.062532393049
"Chill the mixture covered in the fridge for at LEAST 2 hours, up to 3 days long.",0,0.563153369807,-0.577881391595
"Chilling is mandatory and prevents spreading the cookie dough.
",0,0.116669619121,-0.199068372039
Preheat oven to 350 degrees F. Line 2 baking sheets with silicone liners or parchment paper.,6,0.768969213548,1.15662957044
"Drop rounded Tablespoonfuls of dough onto the baking sheets about 2"" apart.",6,0.358431291886,0.0653062045768
"I used a ounce cookie scoop, but if you don't have one, simply use a  cup measuring cup and stack the cookie dough higher rather than wider so when it spreads, it stays puffy in the middle.
",0,0.0692880609247,-0.701779457723
Bake for approx.,1,0.872921090828,0.695089714214
"9-12 minutes, rotating pans halfway through baking time to ensure even cooking.",1,0.637952080098,-0.0659256665718
Cookies may appear slightly soft in the center - they will continue to cook as they cool.,0,0.219444553701,-1.0337178979
Do not over-bake!,0,0.652792305768,-0.624485647124
"Cool completely on the cookie sheets before serving.

",0,0.337640580917,-0.459768354919
"Set the oven to 350F
Cut the butter into tablespoon pieces and put in a large microwave safe mixing bowl.",4,-0.0415814163955,0.242038347629
"Microwave for about 40 seconds until it's mostly melted.
",0,0.465288847078,-0.354651560248
"Beat in the two sugars until light and fluffy, a couple of minutes.
",4,-0.0235905929517,-0.703521177006
"Blend in the egg and vanilla, and then stir in the dry ingredients, When the dry ingredients are almost incorporated, go ahead and add the chocolate chips, and continue to mix just until everything is nicely incorporated.
",4,-0.474263157313,-0.598550535554
"I use a 1 7/8 cookie scoop to scoop up the dough, and then roll it in my hands to make a round ball.",0,0.227133117522,-0.611039252531
You should have enough dough for about 14 cookies.,0,0.419019438644,-0.639231384957
"If yours are smaller or larger, adjust the baking time accordingly.
",0,0.35654462527,-0.638149237285
"Place on an un-greased cookie sheet, about 2 inches apart.
",6,0.69024180081,0.0052400496958
Bake for 11 minutes.,1,1.03612236571,0.246864744018
"The cookies will be puffy and pale, with just a few cracks starting to be visible along the edges.
",0,0.261302098492,-0.989000013094
Let cool on the pan a few minutes and then move to a rack.,0,0.52046821595,-0.891866278355
"Dig in while they are warm, or wait for them to cool, you are the boss!
",0,0.394606646446,-1.27809803371
"Whisk together flour, baking soda, and salt in a bowl; set aside.
",5,-0.715129484347,0.406182381223
"In a large bowl, beat butter and sugars on medium speed of a hand mixer until fluffy, about 3 minutes.",4,-0.205070452571,-0.250699964626
"Add eggs one at a time, beating well after each addition until smooth; beat in vanilla.",4,-0.152041562423,-0.83870536036
"Add dry ingredients, and beat until just combined; stir in chocolate chips.",4,-0.732413688722,-0.183348356814
Roll cookies into about 20 ounce balls and place on a parchment paper-lined baking sheet about inches apart.,6,0.340007624741,0.0795650762886
"Refrigerate for 2 hours.
",1,0.880411982608,0.269315505126
Heat oven to 350.,2,1.00014948226,1.12781578265
"Bake cookies, rotating pans halfway through, about 15 minutes.",1,0.540447373621,0.214780630643
"Cool before serving.
",0,0.387890072778,-0.619768748784
"Sift together the flour, baking soda, and salt; set aside.
",5,-0.603614966351,0.335601179268
"In a medium bowl, cream together the melted butter, brown sugar and white sugar until well blended (2 minutes).",5,-0.728910149676,0.20087693368
"Beat in the vanilla, egg, and egg yolk until light and creamy.",4,-0.966021806986,-0.126365575983
Mix in the sifted ingredients in three batches until just blended.,4,-0.614649068361,-0.150252375702
"Fold in the chips by hand.
",0,0.230696770862,-0.542130074767
Rolls 2 tablespoons of dough into a ball that is slightly taller than wide and place on a plate or tray.,0,0.171190444056,-0.308722245263
"Cover tightly and chill for at least 2 hours, but overnight for best results (Ive refrigerated for up to a week).
",0,0.646742408074,-0.727891700724
Preheat oven to 375 degrees.,2,1.45214213402,1.968242805
"Line cookie sheets with silicone baking mats (or parchment paper); set aside.
",6,0.393492183947,0.337659148627
"Place cookie dough onto the prepared cookie sheets, about 2 inches apart.
",6,0.308239440384,0.159499797817
Bake for 8 minutes or until edges are barely golden (will look underbaked).,1,0.608829220393,-0.255062918241
Cool on baking sheets for 10 minutes before transferring to wire racks to cool completely.,0,0.731071177226,-0.332195860984
"Store at room temperature in an airtight container.
 ",0,0.648592365529,-0.130726062412
Heat the oven to 375 degrees F.,2,1.13789278155,1.18090484684
"With a wooden spoon, mix together the melted butter and sugars in a large bowl, until homogenous, about a minute.",4,-0.475323389408,-0.218368159008
"Add the egg and vanilla and stir until combined.

 ",4,-0.706689625813,-0.114975235752
"Mix in the flour, milk powder, salt, baking powder, and baking soda until just combined.",5,-1.13578501791,0.564017585203
"Add the chips and mix until evenly distributed.

 ",4,-0.193417178489,-0.190214618338
"Portion 2  ounce scoops of dough about 2 to 3 inches apart onto a parchment paper-lined baking tray and bake for 10 to 12 minutes, until golden brown.",1,0.404828128791,0.275169140225
"Cool completely on the pan.
",0,0.452091449281,-0.437130291268
"Preheat oven to 350 F.
Cream butter then add sugars and mix until light and fluffy.",5,-0.241507950699,0.655234593607
Add eggs and vanilla.,3,-1.18699094434,0.260374563411
Mix until well-combined.,4,-0.0724326305739,-0.624437947492
"Add flour, oats, salt, and baking soda to butter mixture.",5,-1.37148422592,1.02760492807
Mix well and then stir in chocolate chips.,3,-0.94627917128,-0.182495457844
Scoop chocolate chip cookie dough onto a cookie sheet spacing well apart to allow room for the cookie to spread lightly.,6,0.00303511181012,0.0566023720168
"Bake for about 10 - 12 minutes or until lightly browned.
",1,0.665875745326,0.254007570568
"Optional: sprinkle a pinch of salt onto cookies right out of the oven while still warm.
",4,0.00813719858267,-0.0551009473742
"Sift flours, baking soda, baking powder and salt into a bowl and set aside.
",5,-0.823558829328,0.60080278758
"Using a mixer with a paddle attachment, cream butter and sugars until light and fluffy  3 to 5 minutes.
",4,-0.0519082645162,-0.0872250651743
"Reduce speed and add eggs one at a time, then add vanilla.
",4,-0.0968292219059,-0.55467570878
"Slowly add dry ingredients, mixing until just combined.
",4,-0.445144024021,-0.186040884658
Fold in chocolate chips.,3,-0.739702848643,0.243618867754
"for236 hours.
",1,1.13594889867,-0.18318464819
"DO NOT SKIP THIS REFRIGERATION.
",0,0.609288718361,-0.823449319427
"When ready to bake, preheat oven to 350.
",1,0.862388701638,0.617678127751
Drop spoonfuls of dough onto baking sheet.,6,-0.0903431958887,1.10220512065
"Bake for 10-12 minutes.
",1,1.12671169552,0.17236641219
"Cool on wire rack.
",0,0.872351420665,-0.255411078681
Preheat oven to 350 degrees.,2,1.46630226263,1.8590947269
"Line baking sheets with parchment paper or baking mats, set aside.
",6,0.182052877452,0.443375807699
"Place butter in a microwave safe bowl and heat for 30-45 seconds (full strength) or until it's almost completely melted but has a few soft pieces left.
",0,0.266948646104,-0.503861391436
"In a large mixing bowl, whisk together flour, baking soda, cornstarch, and salt.
",5,-1.02300383338,0.655558734074
"In the bowl of a stand mixer (or a large mixing bowl with a hand mixer), beat together butter, sugars and vanilla for 1 minute.",4,-0.303819079412,-0.213117334825
"Add the eggs one at a time, mixing in between additions.",4,-0.0292295020592,-0.777266835274
Turn mixing speed to low and gradually add in the dry ingredients.,4,-0.22338075898,-0.457858288106
Beat until just combined or until a soft dough forms.,4,-0.0943883713487,-0.642715101594
Fold in the chocolate chips with a spatula.,3,-0.376156475648,-0.0351330432582
"Now you can either bake the dough straight away, chill for 3 hours and bake, store in the refrigerator for up to 5 days or freeze it.
",0,0.523136696776,-0.507224473279
"To bake the cookies, using a standard size cookie scoop (approximately 5 tbsp.) to form balls of dough.",6,0.233272950064,0.203246826574
"Place onto the prepared sheets, leaving at least 2 inches in between.",0,0.600879539406,-0.602634406587
"Sprinkle with sea salt if desired.
",5,-0.380992588606,0.263592212296
"Place in the oven and bake for 113 minutes, rotating the sheet half way through the baking process.",0,0.470842518749,-0.197416717611
Remove from oven when cookies are golden brown in color around the edges.,0,0.0705508739437,-0.27444387808
"Let cookies cool on pan for 4 minutes, then transfer to a wire rack to cool completely.
",0,0.600919323897,-0.463781971901
"Preheat the oven to 350 F or 180 C and line a baking tray with parchment paper.
",6,0.726836164695,0.667769628604
"Cream together the butter and sugars for a few minutes or until ligher and fluffy.
",4,-0.33477924631,-0.242396103916
"Beat in the vanilla extract and egg, until nice and smooth.
",4,-0.557881252392,-0.49854783068
"Stir in the baking soda and salt.
",5,-0.856891736179,0.541763561827
"Then add the all-purpose flour in batches rather than all at once, just to combine.
",0,0.0662151413618,-0.734546023223
"Finally, fold in the chocolate chunks and any other add-in until well-distributed through out the batter.
",0,0.0122976803843,-0.714989106275
"Place 2 tbsp sized mounds of dough onto the prepared sheet, 2 inches apart.
",6,0.213192569296,0.357581786232
"Sprinkle the tops with a pinch of sea salt before placing the tray in the oven for 9-11 minutes or until the chocolate has melted, the dough is slightly golden brown and less glossy than before.
",4,0.0121551268215,-0.221895985143
"Cool for a couple minutes on a wire rack before serving.
",0,0.652370160197,-0.687478167888
"Cream butter and sugars together in the bowl of a stand mixer fitted with the paddle attachment, until light and fluffy.",4,-0.377192198446,-0.226738491014
"Scrape the bowl, beat again on high for one minute.",0,0.170569272877,-0.833386586876
"Add the eggs and vanilla and beat until well blended, about another minute on medium-high speed.",4,-0.195229319002,-0.573857836471
"Whisk flour, salt and baking soda together in separate bowl.",5,-1.19672994063,0.895182503779
Add to butter mixture and combine with a spatula or wooden spoon (or very briefly with paddle attachment) until just blended.,4,-0.216487590285,-0.123688658336
Add the chocolate chips and stir till combined.,3,-0.780862016843,-0.076789617075
"The dough will be stiff.
",0,0.271728285694,-0.497839942968
Portion into 1 oz (48 g) sized balls.,1,0.575834235916,0.413668783972
"This is a tedious task, but it makes for beautiful and uniform cookies that bake evenly.",0,0.179533385171,-0.861864356019
"If you have a digital scale, this is easy; if you have no scale, use a small ice cream scoop or some other uniform measuring device.",0,0.25162139467,-1.00301217645
"Chill the portioned balls for at least one hour, or keep in the fridge for weeks or freeze for months.
",0,0.520069649156,-0.715466046026
Preheat oven to 37 Place portioned balls nicely spaced on an ungreased or parchment-lined jelly roll pan.,6,0.566469013955,0.837029240402
Sprinkle with sea salt if using.,5,-0.573944634796,0.101531823624
"Bake for 11 minutes, rotating the sheet halfway through cooking.",1,0.701582416469,0.0243023751136
Keep a close watch.,0,0.669410303016,-1.56218625144
You want to remove the cookies from the oven when they still look slightly,0,0.361360052618,-1.01551821661
rawyou will think you are removing them too early.,0,0.490999521712,-1.44478776934
The cookies will continue cooking as they sit on the tray out of the oven.,0,0.346658172092,-0.599492281663
"Let cookies cool completely on tray before removing.
",0,0.400656514657,-0.498151915817
"Whisk dry ingredients together in a medium sized bowl.
",5,-0.535946218487,0.346574148727
